review_text,label
"Not interested, too many adds.",2
I only received 3 (THREE) copies of my subscription. I fill ripped oft!,1
i don't like that its a running subscribtion,1
Never could get subscription information corrected.,1
Fun magazine for home improvement,4
"Boring, repetitive themes. Would probably notbuy again",1
i cant access my subscription and the links don't work. i uninstalled the app and installed it again with no luck.,1
"Good articles on health, fitness, and men.",4
"I take offense to the description ""guide for the woman"" Men read your magazine too!",4
Hubby likes it,4
Thought this magazine would be similar to Cosmo but unfortunately I was wrong. It seems kind of boring to me.,2
Just received my January issue and it seems to have a lot less pages than it did before.  It was only $5 for the year but won't be renewing it when the year is up.,3
would buy again,1
"Lots of ideas, decorating, recipes",4
Ratio of advertising to articles and ideas is 15-1.  So sad.,1
to me Glamour is more of a young crowd targeted magazine. Liked its relationship columns or whatever you call it.,3
magazine has too many adds not enough mens health,3
"A short magazine with overly simply articles. Number of ads seems more than normal.
Love the web site and very disappointed in this magazine.",2
to many ads,2
good read,4
"Keeps me interested... But the fashion is all incredibly high priced, not something you can ever afford, which sucks.",1
Inteeesting.,1
The little bit of content in the magazine is great. There are way too many ads in it now. I have a few years worth of old issues and they were great. Now not so much.,3
Magazine is ok.  Seems like the ads are more numerous than the articles.,3
"Only have received one magazine, not impressed with this one",1
Most of what I seen was lots of advertising...rather have the real magazine..,3
Not very interesting.,2
"Seems like a very informative magazine, however we are not able to view a readable size from our Amazon fire.  Probably works well on other devices.",3
I ordered this magazine and did not receive one single issue.,1
I think there are a lot of useless articles.  The cabbage recipes were unappetizing.  I was glad I didn't buy it.,2
"Helpful advise, and great articles.",4
I wasn't able to read it on my desktop. :(,1
"A pretty good magazine however, I find I don't read it very much and it just lays around four months and months. I will not renew. Sorry",3
"It's a magazine... is there really reviews on those??

 Yea is an pretty nice magazine.  Has all kinds of magazine stuff in it...",3
Gave it as a gift that had been asked for. I apologized for the content and he agreed it was not what he had expected.,3
"This is the same reason I stopped buying the printed version years ago, more informative articles are required...especially for the everyday man.",4
"Articles were very good and informative, just too much advertising and not enough usable material to make it very interesting.",3
"As with Popular Mechanics, a bit disappointed.",3
Very rudimentary publication. Would not order again.,2
Expected more substance.,3
Good content--just wish there was more of it!,4
Too expensive for little substance,1
a lot more ads and much less continent than i remember from previous years.,2
"Good. Not as diverse as would like, but still a good idea magazine",3
"This publication illustrates some good reasons why science and politics make strange bedfellows. Then again, the title should have warned me.",3
a ton of adds and so far - nothing new,1
"Did not like this magazine, to much advertisements",1
Just what I was looking for!,4
Good information regarding ideas for homes remodeling,4
"Ordered back in November 13 2015  - says 4-6 weeks on the details page.  as of this date, no magazine.  Not good.",1
Get this for husband and his brother.  They really enjoy talking about the articles.,4
50-60% advertisements. I guess that is why it only costs $5 a year...,1
very educational,4
I have tried and tried to get Julys issue on my kindle with no avail,1
"Nice magazine...great interactions, but past issues don't stay on the device.  I have to keep downloading, and download times are forever!",4
"I look forward to checking the latest issue every month.  With this new edition, the magazine has been downloading for 3 days.  It is a technical problem.",4
"I subscribed most of my adult life.  I finally discontinued because the magazine is now more ""Popular People of Science""  and less about the science itself.",1
Better homes and gardens is a very enlighting book. I find the articles very informative and the recipes very good,4
Not enough stories to many advertisements,2
The font was too small I Found it hard to read .and it was too liberal I did not beleave a lot of what was written.,3
"I have mixed emotions about this magazine, not sure I like the twist on some of the articles!
I read it and form my own opinion!",4
The articles were not well written nor were they particularly topical. Would not recommend for the thoughtful reader od ant political persuasion,1
Decent mag,3
Graphics are nice but woodworking projects are too advanced for my abilities and not that interesting.,3
I did not renew my subscription. The writing and topics just weren't that good.,1
The magazine is so thin -- not much articles to read in this issue.  Will the coming issues also be this thin?,2
"I like the magazine, but still have not received a print issue, as of yet.",1
"I liked the magazine, but did not wish to commit myself at this time/",3
I found the point of view from this journal much too conservative for my taste.  It is probably best for libertarians.,3
Watch out for the advertising,1
Not to action packed. I wish I didn't subscribe,1
"Years ago tis was a nice and good magazin. Today is not so.
I do not know why is this so.",1
"This is not the Better Homes my mom subscribes to.  Not by far. Fancy photos, good color suggestions, but all too  impractical.",2
"I love the magazine, but there are too many advertisements. I would rather pay more for the magazine to have more articles and less advertisements.",3
