id,review_text,label,cleanlab_suggested_label,cleanlab_corrected_label,cleanlab_label_quality,cleanlab_action
87130,"not as much ""fun"" as paper magazine..the keeping of part of items, and rereading at a later date etc... etc...",1.0,,,0.5390451,resolved
87142,"Magazine is great, haven't received tote bag yet.  10-5-15",3.0,,,0.26967698,resolved
87147,Not the magazine it once was.  The digital version is like reading a PDF.,2.0,,,0.76591265,
87157,My favorite magazine. Has been since I was a teen.,5.0,,,0.9997978,
87165,"Love Dr. Oz! Now this is an extra special something I look forward to receiving in the mail!
Keep the articles coming Dr. Oz.",5.0,,,0.99940515,
87173,Takes from January to May for subscription to begin.,1.0,,,0.59178144,resolved
87175,My favorite magazine!  I read it cover to cover every issue.  And LOVE there are no ads!,5.0,,,0.99914145,
87184,wanted magazine not computer reports,1.0,,,0.92785025,
87188,"Don't always find something I can use, but still enjoy perusing.",4.0,,,0.98910594,resolved
87190,Came very tattered and water damaged,2.0,,,0.43559372,
87192,The mag take you one step further than the TV show.  It's excellent and you are able to follow the recipes at your own pace.  The pictures and articles are fab.  Give it a try!!,4.0,,,0.15764347,resolved
87194,not to bad,1.0,,,0.8303529,resolved
87195,Arrived much quicker than anticipated! Awesome deal!,5.0,,,0.99994177,
87196,"I've found several great authors and book series through Forever , it's consistently high quality and draws from tons of diverse sources through the years",5.0,,,0.9229927,
87204,A favorite but don't use it on my Ipad.,3.0,,,0.5248569,resolved
87214,Love her and of course this magazine!!,5.0,,,0.99990314,
87216,I haven't received any issues of it yet.,1.0,,,0.9995943,
87227,"Seriously Popular Mechanics, I am done subscribing, I have been a subscriber for YEARS and it's like 99% ad's these days. Forget it, I am done",1.0,,,0.663337,
87239,I am so happy I got my first magazine to one year subscription to scale military modeller international thank u very much best magazine for building model tanks,5.0,,,0.99979943,
87240,A must for modellers !,5.0,,,0.92056215,
87250,Never received any issues of this magazine yet,1.0,,,0.9990971,
87254,It's an awesome magazine totally love it,5.0,,,0.9998309,
87256,"Simply awesome. Have everything I need now. The circle is complete. Good job, keep up the good work. Even the wife is happy",5.0,,,0.9907198,
87263,The online edition is totally unavailable.  I can't get the articles to open fully.  The magazine itself is great.,4.0,,,0.8632839,resolved
87267,"way too many ads, print  too small.",2.0,,,0.6039275,
87281,"No , I can't download digital copy of the magazine , no even the app , also not receiving the new magazine on the mail yet",1.0,,,0.99403536,
87284,"Have not received my free makeup kit. Love the magazine, though!",3.0,,,0.9775237,
87302,Its really good!,4.0,,,0.99695945,
87303,love this magazine..have been reading it since my teen years!,5.0,,,0.99992985,
87307,Publisher taking our money and not responding to inquiries. I was looking for a good mag for preteen grand-daughter.. wish I had read these reviews first. DO NOT SUBSCRIBE!!!,3.0,2.0,,0.368236,resolved
87312,waited over 6 months for our first issue.....then we received only one issue .....my daughter was so disappointed.,1.0,,,0.98435456,
87320,Not the magazine I thought I was ordering,1.0,,,0.85125023,
87337,I love getting tips and being inspired with new decorating trends!,5.0,,,0.99229527,
87342,"What a deal!! Love the recipes in this magazine...something new to try every month, and mostly easy and with ingredients you can actually find in a regular grocery store.",5.0,,,0.9995623,
87347,I have been unable to acces the digital access,1.0,,,0.8315066,resolved
87348,Love House Beautiful!!! A great Interior Design Mag!!!!!,5.0,,,0.9988389,
87350,The vast majority of this magazine is ads. It's ridiculous. Total waste of money.,1.0,,,0.99961936,
87353,Kind of useless.  I enjoy this sporadically.  I don't know what possessed me to subscribe.,1.0,,,0.70373416,
87365,My favorite magazine at a great price.,5.0,,,0.9999523,
87367,"Definitely thought it would be coming within the next month, not at the start of 2017. Oh well.",3.0,,,0.5313196,
87377,Love this magazine and the price!,5.0,,,0.9998618,
87388,"Love this magazine, good price.",5.0,,,0.9529804,
87389,"fast shipping, great mag",4.0,,,0.5304507,resolved
87393,The prescription drug ads are absolutely revolting do not what this stuff in my house!,1.0,,,0.9792909,
87402,Best magazine! Love it!,5.0,,,0.99992025,
87417,I don't like auto renewal. I never order your magazines because of it. Wish you got rid of auto renewal.,1.0,,,0.9984961,
87421,One of my favorite magazines I've purchased for the last thirty five years.,5.0,,,0.9975005,resolved
87431,LOVE THE MAGAZINE!! ALWYS HAVE-SINCE I WAS YOUNG!!,5.0,,,0.9794024,
87441,Love it. Arrived fast. Great deal.,5.0,,,0.99946004,
87445,Decent magazine. Variety of content. Advertised clothes are stupidly overpriced though.,3.0,,,0.52232736,resolved
87447,The first issue was very readable but subsequent issues not so much. Maybe the content was not interesting to me.,3.0,,,0.9704226,resolved
87448,DO NOT ORDER DOES NOT WORK AT ALL AND AMAZON CUSTOMER SERVICE IS NOT HELPFUL.,1.0,,,0.9993484,
87452,A little boring.,3.0,,,0.49710235,
87464,There seems to be a problem with the digital access. That's what I really wanted. Kinda bummed no needed to view something today when I ordered it and was unable to look,1.0,,,0.99663293,
87468,The other reviewer was right. It's a bait and switch. I cannot download on my Kindle.  What crooks!,1.0,,,0.99973434,
87470,Won't let me download issues in iPad. Reset the password 50 times. Nothing works,1.0,,,0.99945855,
87482,Excellent Magazine...,5.0,,,0.9972332,
87484,"My husband loves this magazine and looks forward to it coming.  He loves to see how things work and reading about ""guy things"".",5.0,,,0.99968576,
87489,"I purchased Popular Mechanic through Amazon and cannot open. I contacted PM and they said to cut off my pop ups, I did but did not help, so I paid for absolutely nothing!!",1.0,,,0.9995371,
87490,Very handy to read on airplane.,4.0,,,0.5638633,
87501,This publication is usually a good read,4.0,,,0.996083,
87515,A lot of advertisement,3.0,,,0.9036599,resolved
87520,Love my monthly subscription. This deal was amazing for a decent price.,5.0,,,0.9998622,
87522,Never able to access the online version.....that was what I wanted....,1.0,,,0.9868913,
87523,Great magazine.  Gorgeous photography.,5.0,,,0.8387885,
87525,looking forward to the printed subscription. Unsubscribed from the digital format as it was too frequent and clogging up my in box.,4.0,,,0.38886914,
87526,One of my favorite magazines. I love traveling so this is absolutely perfect and such a good deal. Articles are well written and always interesting.,5.0,,,0.99970245,
87531,"still unable to log in. App is poor in ipad air, contacted support with no help. would not recommend.",1.0,,,0.9953819,
87533,I like the daily e-mails better than the magazine.,3.0,,,0.7904477,
87540,"Horrifically useless.

Tried to return, and Amazon's site wouldn't take my email.  Ripoff.",1.0,,,0.9807765,
87550,Always a good mag,4.0,,,0.9994043,
87554,never knew it was auto renewal,1.0,,,0.9977324,
87556,"Like all magazines, too many adds, but they have to make money somehow!",3.0,,,0.81868374,
87562,Only got one issue and More Magazine went out of publication....would like to get my money back,1.0,,,0.90389585,
87568,Great addition to my magazine library!,5.0,,,0.9707353,
87570,"Could not access the issues. They were sent by Zinio, which requires Adobe flash, which is not compatible with the Kindle Fire.",1.0,,,0.98030746,
87577,"Awful, just awful. It ads punctuated with stories that scare you into buying goods advertised.",2.0,1.0,,0.099609524,resolved
87597,Not what I expected. Found it boring and lacking information about recipes and articles. I found Internet much better for those categories,3.0,2.0,,0.15840068,resolved
87598,I never liked any of the recipes posted.  It was a great price though.,5.0,,,0.4403929,resolved
87601,great little magazine,4.0,,,0.47177535,
87602,O have only received 3 magazines since I subscribed April 2017!  What happened to all the others?,1.0,,,0.9891016,
87607,"Fairly lame stuff, could figure out on your own.",1.0,,,0.77849954,resolved
87612,"I love this magazine! I am a mom to 3 girls and this magazine gives me great ideas, recipes, crafts and so much more! I look forward to reading it and using as a reference!!",5.0,,,0.99838495,
87624,Not happy.  Almost every page has advertisement.  Lots have all advertisements 3 pages in a row.  What has happened to Family Circle?  Will not be renewing.,2.0,,,0.3849575,resolved
87628,I ordered MORE magazine and ended up getting Better Homes & Gardens. Waste.,1.0,,,0.9964139,
87633,The Magazine quit publishing as of April 2016.  Now I have to get a refund.  BEWARE,1.0,,,0.9586357,resolved
87634,I have subscribed to this magazine in the past and loved it. The first issue I received from this subscription was very thin and mostly advertisement. Very disappointing.,2.0,,,0.30336088,
87647,I'd rather have the print version without the daily multiple e-mails.,3.0,,,0.6391957,
87651,"Not worth the $5.00. It is mostly ads and very Kardashian centeric. I thought it would be more about fashion, less E channel",1.0,,,0.5401243,
87653,You can not download this magazine..only access through wifi.,1.0,,,0.99959,
87657,Never worked!,1.0,,,0.9924295,
87664,"I love having access to the magazine on digital devices, so as not to carry around heavy issues.  But I also love to have the paper issue to keep in the guest room.",4.0,,,0.33740273,
87672,Vanity Fair is unbelievabley left liberals.  Stay out of politics and keep your magazine full of pretty people and photos.,1.0,,,0.5154118,
87676,"Not a good value for me, it doesn't have good articles. In my opinion",3.0,,,0.39662686,resolved
87677,I have not received any print issue in one year.,1.0,,,0.99975914,
87683,Nice book,3.0,,,0.52343965,
87684,"Cannot get access on line to review the magazine, even after logging the first time.  Never could get back on.",1.0,,,0.9997859,resolved
87689,Never got the digital issues.  Contacted Amazon - they couldn't figure it out.  If you are purchasing this so you can read them digitally you won't be able to so don't bother.,1.0,,,0.9446813,
87692,"I bought this subscription hoping to learn some new techniques and recipes, however it was choc full of advertisements and not enough content.",2.0,,,0.8504646,
87704,To much advertising. Not enough recipes.,2.0,,,0.70012975,resolved
87711,Some of my digital edition is missing in my kindle. I can't seem to get it in my iPad.,1.0,,,0.60807145,resolved
87715,One of my favorite magazines! My first copy arrived really quickly!,5.0,,,0.9995153,
87716,Never was able to get  digal access,1.0,,,0.9965663,
87725,This product is not available for either Windows or Android so it is useless to me,1.0,,,0.8971185,
87736,Subscription lied on start of deliveries. Magazine is not the same as the 90s,2.0,,,0.73947155,
87746,Minimal Content - The items / products promoted by Oprah are clearly intended for people who have a paycheck of Oprah's bank account or thereabouts.,1.0,,,0.9093398,resolved
87749,Haven't been able to access this subscription since the first month. iPad app does not work for me. Have emailed Hearst support many times and received non-helpful responses.,1.0,,,0.98359346,
87757,"waste of paper, etc. stick to online content. this magazine's primary purpose is to advertise paints.",1.0,,,0.9872997,resolved
87759,I love this magazine! If I can renew @ same price I will definitely do so!,5.0,,,0.9982501,
