review_text,label
"This is a great magazine, and is a must read. Always entertaining and informative.",5
Got the sub for $5. The best part was the swimsuit issue. Stop being a political rag and stick to the sports. I canceled my sub after CP got the award.,1
"My favorite read since I was 16! You can find a little bit of everything in here, drama, humor, games, education, it has it all!",5
good item,4
They are scam artist. They will send you the book and it does not matter if you ordered it.  And charge you.  Buyer beware!,1
Deal with real world business issues please. Not MBA school theory. Waste of money as there are better sources of onformation available le.,1
This magazine is perfect and keeps me  up to date on all the best things. Every time a new issue is released i cannot put it down.,5
I can't get Hearst to extend my subscription as advertised in the offer.,1
Enjoy reading this magazine.,4
"this is the only magazine subscription i pay attention to. they have awesome freebies, tips, and deals you can find, and the magazines always come in time.",5
I like the magazine but I received three issues within 4 days.,3
"solid magazine, glad for the subscription",4
Articles are not that interesting. Would not recommend this magazine to the average reader.,2
What can I say. It is Star Magazine.,1
mostly advertisements in #1,2
Ordered for my grandsons and they look forward to each issue.,4
"Lots of ads, and not much meat.",3
"A real value for your money. Interactive and fun to read!! Highly recommended for new and fresh ideas for your home and easy, creative recipes.",5
"A worthless publication.  Cigarette ads, who needs those?  The free gift of a handbag was a piece of junk.",1
I like articles about modern philosophy but I would like to get it more. Jurnal is focus at US. I would like to see more authors from Europe.,3
the subscription is great. I receive a paper copy but I luv having the mag on my kindle. you have more options.,3
Way too many advertisements and they don't show anything on until after 7 pm disappointing,1
Too much advertising...too little content.,2
CANNOT DOWNLOAD MAGAZINES AS A PRIME MEMBER AS OF JAN.25.18!!,1
A  great magazine over historical time. Covers  a wide spectrum of vital interest.,4
Disappointed. Inthecontent.  Used to be better. Wont Get again,1
Fun magazine for people visiting LA for more than a day or two of the usual tourist sites. Also good for locals.,4
I give this to my daughters and they really love it!!!,5
Have only received one issue and it's ok.,3
I got a great deal on this magazine and am thoroughly enjoying the articles.,5
Access to my  favorite magazine has never been this easy.  Love the interactive pages and the bookmark feature.,5
"This sounds like a great deal for the cost, but I have not received one magazine.  Hope to see them soon!",1
"Brilliant magazine, very informative and interesting, but it could be a little bigger. Always thorough in its analysis of history.",4
"The magazine is ok, but not nearly as good as Guideposts magazine.",3
"This magazine is okay, but not my favorite.  Good if you have nothing else to read.",3
I expect eyes popping pictures but was disappointed due to low resolution pictures. I don't think I'll go pass beyond trial issue.,2
Never received the messenger bag ordered with the subscription,1
The Real Simple Magazine provides some great easy dishes/meals that you can make at home.  It's a great magazine with worthwhile information.,4
Great deal! thanks,5
It took a while to get going with the magazine. But my wife is pleased with it and will most likely continue her subscriptions,4
"The magazine subscription seems to have renewed, but I have not yet received the free tote bag",1
"I found this story disturbing, rather than entertaining.  I haven't read others in this magazine, so I don't know how it compares.",3
Love the magazine and absolutely love the price!!,5
"The color print in the magazine is nearly impossible to decipher. I cannot imagine there is any positive feedback about this . I say, enough cuteness, go back to black and white!",1
"Well, it is still printed, which is great but the writing has become a bit duller than usual.  I keep it beside the bed to help the lunesta work.",3
"I moved and it stopped coming. So I guess I liked it,didn't love it.
Too many adds, and not that great of advice.",3
"Never received full order. Received a couple months - stopped. I called then got a couple more issues and stopped. More trouble than it's worth
Made me hate the magazine too",1
