review_text,label
"Too many models and celebrities and too many ads. If I looked like a model or a celebrity, I wouldn't need this magazine. Not for the ""Common Jane"".",0
great recipies. love it on my kindle,4
"A pretty informative financial magazine, have subscribed before for many years and has kept me inform about the financial world.",3
"it was okay, just nothing much to it.  I don't know if I'll buy it again soon, may try another magazine instead.",2
"I was under the impression that this subscription came with an e-read option...IT DOES NOT!
 I wish I hadn't signed up for this as I don't read hard copy mags any longer.",0
Love the mag but it doesn't work on my Kindle due to there update and they haven't fixed the problem !!!! They just give you the run around!!,0
Love this country style.,3
Not a lot of pictures or articles too many advertisements to enjoy magazine.,1
Excellent magazine. Very unbiased. Reviews many brands. A must have for every one. I recommend this to family and friends.,4
"Not that good, but still good.",3
The online edition is totally unavailable.  I can't get the articles to open fully.  The magazine itself is great.,1
"Ordered as a gift for someone who doesn't need 'stuff'
She loves it, loves the articles, loves the recipes.",3
"The photos are good, but the literature is mostly filler. Esquire magazine is better rounded.",2
one of the best magazines that there is,4
"Best crossword puzzle anywhere.  Adam Platt, Restaurant reviewer always makes me hungry.  Nice in-depth journalism and lots of fun, frivolous stuff too",4
"Really like it with first issue.  NOW I hear it is going downsize from 6-4 issues a year, bummer",3
Haven't read this in a long time. Love it!,4
Always love the national geo.  Grandkids seem to gravitate towards these magazines as well.,4
My son looks forward to this every month!,4
I do not like the new layout/format.,1
Lots of advertisement.,2
Grandkids love it!,4
"Though it does not specifically say what devices will support it, I have not been able to get it to work on my Nook Simple Touch.",0
I still have not received a copy on my Kindle.,2
"Too many ads, articles weren't that good.",1
Good use full ideas easy to understand,3
I purchased consumer report on Kindle through Amazon. This subscription does not include on line access or even a customer number.,0
automatically renewed without any notice...don't like that,3
"didn't get it/ wasn't received/ it was never mailed to me/ must be on flight 370/
somebody's dog ate it/ was it on the hindenberg?",0
Anti conservative.  I read false advertising it would be fair.  Buyer beware.,0
"Very nice product reviews, but most of the products are luxuries and expensive.  There are more ads than anything else with very few articles.  I was a little disappointed.",2
"The product is okay, but the response from Import Tuner Mag has been VERY, VERY slow.  Do not plan on renewing subscription again!",1
"Lots of ads, and not much meat.",1
When you want the best in auto news read Road & Track.  Been reading this magazine for over 50 years.,4
"I love this mag. I am 30 and I still read all the juicy info. The dealer was great, and had my info processed way before time suggested.",4
informative but I unfortunately don't have the extra time to read it all before it's already old news.,3
Best magazine! Love it!,4
I've been reading this magazine for years and to get a full year for the price of one issue is just great... Thanx Amazon!!!,4
Just wasn't what I thought it would be.  Expecte it to be more Nat Geo style.,0
This is new to me.  I like the technology foundation and the short article concept.  Interesting topics and well written pieces.,3
"Sure, the brown wrapper is gone and it's riddled with ads now, but it's still National Geographic.  The table next to your man chair is incomplete without it.",3
Nice over-all coverage and helpful hints make it well worth the time and money.,3
Not available for Kindle Paperwhite 7th generation. That's a major bummer and a reason to cancel my subscription.,0
I enjoy reading the McCall's quilting magazine they have great ideas and patterns.,3
The best magazine on the market.,4
Took a really long time .,2
"""Men"" magazines are now targeting ""women""?  Not for me!  Cancel please.",0
I absolutely love this magazine and have gleaned loads of tips and ideas from it since getting pregnant last year. Highly recommend! And a great gift idea for new mums!,4
The magazine seemed light on information.  I researched and found I could access the same type of information online for free.,2
i purchased this quite awhile ago and i have still have not received it yet!!! How long will it take???,0
"Would not download more than the first three pages, cannot remove the unreadable issue from my kindle.",0
My mother does not receive paper copy.,0
I am delighted too receive via kindle my favorite magazines since I live overseas!,4
keeps him busy,3
"jjust like reading the mag. color good on kindle fire, would be better if table of contents always accessible. saves on ecologic waste.",2
I didn't ask to have it delivered. I hate the propaganda. Bad.,0
Awesome unbiased news source. Great once around the world for international politics.,4
Renewed through AMAZON. The clutch is great!!! Can't live without Vogue. Have been receiving it for five years.,4
Nothing useful in this journal.,0
Don'like auto renewal.  Should be able to decide on my own ifI should want to renew. Difficult to cancel subscription,0
