review_id,review_text,label
37002,"My family enjoys this magazine and has always been happy with it.  Amazon has made subscriptions easy to renew, wonderful job!",5
37014,Love to see this Classic magazine arrive in the mail box,5
37027,"U CHEAT YOUR CUSTOMERS . NEVER RECEIVED BUT ONE. MAGAZINE. MY GRANDDAUGHTER WAS VERY DISAPPOINTED.
U PROBABLY SCREW EVERYONE LIKE THAT.

LARRY HUBBARD
RE. LWHUBRD@AOL.COM",1
37035,My daughter loved it and can't wait for her next issue! I will definitely be renewing the subscription next year.,5
37036,only got like 4 issues and thats it never again not happy and i would of liked my money back,1
37038,"A classic, somewhat updated, quick reads, still positive uplifting stories",4
37056,When you want the best in auto news read Road & Track.  Been reading this magazine for over 50 years.,5
37069,"An excellent horse magizine with well written, easy to read articles that cover a vaiety of topics.  I subscribe to three horse related magizines and this is my favorite.",5
37077,My husband is the head of a college Automotive Technology department.  He's read all of the mags put out there for auto enthusiasts and loves this one by far.,5
37086,Gives the news and reviews I like. Covers the cars I am interested in. Good photos and factual appraisals of cars.,4
37101,Would have loved it but on my kindle the print on most story's are very tiny and hard to read.,1
37134,Great Magazine.  Hard to get rid of auto-renewal subscription.,1
37146,"I don't recommend! I ordered on 30 June, as of 31 July I have not received a single copy",1
37151,I love reader's digest it has always been my favorite magazine,5
37163,i subscribe to this magazine for my 11 year old daughter who is obsessed with horses she loves it she gets so excited when she comes home to see a new issue in our mailbox!,5
37164,Bought this subscription for my daughter with gift certificate and she loves it. Great for all people involved with our horse friends,4
37170,I love Readers Digest.  Your price is amazing.,5
37194,I love this magazine. My 12 years old also liked a lot.,5
37202,"this was a gift for, my grandson.  this is his love.  he is waiting to be  accepted at a college in Boston with his guitars.",5
37213,I ordered this magazine and never recieved a single issue. I never got a response from my complaint.,1
37224,Just Readers Digest have always been. Great price and value.,5
37232,Not as good as it used to be. A lot thinner magazine than before,3
37237,"Gun Dog is a good, but not great, magazine.  Customer support is very poor.",3
37240,Have not received an issue yet.,1
37248,Great magazine! It has always been dependably great & I suspect it always will be.,5
37265,I love RD!,5
37271,Love RD since I was a child. Great subscription service.,5
37273,"Love this magazine, I have been reading it for 20 + years. I believe this is the best subscription rate I have ever found!",5
37274,I don't know why I keep buying except it is a bad habit?,1
37280,Been reading Reader's Digest for 51 years.  Not about to stop now.,5
37282,The orientation is wierd. You scroll up and down instead of left to right.,4
37294,Please stop my subscription.,1
37298,Only magazine that I ever look at. And this was such an insanely great deal.,5
37302,The readers digest never disappoints. great thought provoking articles,5
37305,"LOVE Reader's Digest, for any age and any gender!",5
37317,have loved this magazine since i was child so glad that i could afford it,5
37329,love every article in the magazine,5
37334,Readers Digest always has good stories.  Not quite as big as it use to be but still worth the read.,4
37343,A favorite of my wife!!,5
37345,It was always a favorite one of my Mother's and now it is one of mine!!,5
37347,Not as good as it used to be.,4
37353,My favorite magazine.  Love reading about New England.,5
37354,"We moved away from New England a few years ago, and I subscribed to get my fill of NE! I'm quite pleased with the quality of this publication.",5
37359,Love it!  Wish it came monthly.,4
37360,great magazine for those who love new england,5
37367,"It's not as good as it used to be, but still good bathroom reading.",3
37372,LOVE Yankee!!,5
37382,Love this magazine and the recipes are great also.,5
37388,Just love this magazine!  Full of satisfying articles.,5
37389,Great magazine for a nostalgic but far away New Englander.,4
37408,"Always enjoyed readers digest. Do not like new format. Maybe it just requires some getting used to.  Still reading it, though.",4
37425,best magazine on the market!!,5
37427,It was the perfect gift for my sister,5
37429,Have not received verification as to the extending of my subscription. Waiting!,1
37432,I got this for my mom and she loves it.,5
37441,"My husband loves New England !!!  This magazine is very enjoyable for him.  Great for a Christmas gift !!!
Thanks Amazon for the great deal......",5
37445,Has some good stories in it.,3
37451,Great as a gift for elderly relative.  Short pieces for quick reads.,3
37453,"Great small magazine for reading at home, on trips & carrying with you on to appointments (while your waiting)...",4
37455,Very informative and entertaining too.,4
37472,I wish I could review this --- but I haven't received an issue yet. The order was placed over a month ago.,1
37473,"I ordered this magazine almost 5 weeks ago.  I have not received a single issue; however, the magazine's promotional emails have been flooding my inbox.",1
37482,I have enjoyed this magazine for years!,4
37484,"Not what it once was... still ok, nothing more.",3
37491,My husband is a long time subscriber/reader - quality varies from month to month - reduced the number of issues recently - maybe it is 10/year.,3
37498,It is wonderful but I don't have time to read it.,1
37501,Not as good as it was years ago.  Plus they make it very hard to cancel.,1
